-0.11885597277897178,-0.014924647922636303,-0.6980708241211082
-0.08337231155216421,-0.01939674580846558,-0.40127945389028136
-0.0562643451758563,-0.023855549172411752,-0.09630715630108222
-0.06743111635234891,-0.023087151379158028,0.2192137319254186
-0.08481986884325576,-0.0246740239465386,0.5422600495577068
-0.051540941007937185,-0.020990042153339886,0.8785824499962569
-0.07803564872025105,-0.034392991290771904,1.2330278362410332
-0.04291096301331541,-0.029930367411418864,1.5915215689973885
-0.12448725615223175,-0.022498896226717552,1.9557214101117764
-0.18745740634244984,-0.03835079705328724,2.335958668637295
-0.1542298957803443,-0.04219155847862856,1.9426991816076
-0.07683006178851146,-0.029385169200412065,1.54770753743963
0.006365352463418031,-0.014659532483164442,1.138870540044567
0.08832801803426409,-0.01219345646487646,0.7179342768473297
0.1834680305658313,-0.00510274351293379,0.2855380562831503
0.11359222643393957,-0.003315000123604146,0.7332847394957287
0.026976477903325455,-0.01225140360769969,1.1939886479870079
-0.07075949034417633,-0.013017504461000043,1.6661549324864682
-0.23945942106875556,-0.03156815927713165,2.139300980748857
-0.3496847483613494,-0.04369112047174725,2.631843462273613
-0.4318224218055883,-0.052184374347629084,3.1507351466334788
-0.5701970903453888,-0.07521186734731702,3.668092903587734
-0.6635855466963867,-0.07613159689966574,4.210111546909059
-0.8378420822461079,-0.09579438088630421,4.742576286384748
-0.8857166478608165,-0.10289774045871554,5.309416583350293
-1.0580128492494465,-0.1157154287681696,5.864025109149222
-1.2223007747482666,-0.1425345579103282,6.429666207027823
-1.465292052636943,-0.19604007440060833,6.983216669698923
-1.66759510155616,-0.21869934013700582,7.564670811158312
-1.8604189573305925,-0.2480278466445881,8.164019662065122
-2.0551786676064383,-0.29272123248452364,8.774879344822335
-2.299789436624217,-0.3273277330538942,9.383001254469047
-2.52354638729853,-0.3788119274043678,10.011521763264923
-2.7761571104639646,-0.43933529191497434,10.643623728791974
-3.030776694458088,-0.4971330888115312,11.3067437685709
-3.2691602715151977,-0.5449413663460555,11.952688013297433
-3.5271132212099205,-0.6127398809888366,12.621568621466771
-3.8835971728131384,-0.6837751418840721,13.262496745567987
-4.161848355731151,-0.7564473708739575,13.952710344285554
-4.408563873809255,-0.8189655172390907,14.671178154239822
-4.700789614727157,-0.8878538392074142,15.381314797053282
-4.97573144353591,-0.9576570976532994,16.11672648789021
-5.299108366067,-1.02648078224952,16.839000819981504
-5.653247778547532,-1.0871396253319883,17.5785156358634
-5.984776780794476,-1.1696774242884609,18.310841287935325
-6.349412837985703,-1.2477499044411535,19.050692580536644
-6.694066945538285,-1.2874043033263902,19.80715399998987
-7.053285077885171,-1.345368695500887,20.568129474652523
-7.406196028542506,-1.4007727768279752,21.340473952756977
-7.786836885643975,-1.4612046593412473,22.1140559736526
-8.136814903800307,-1.5352498513574846,22.908576115932608
-8.525753567474327,-1.6086997891099288,23.703867960420297
-8.981767779108129,-1.6749087996886365,24.475719077606886
-9.41666511311859,-1.7339105017305312,25.271190451381425
